ID,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,CommunicationSkill,Behaviour,Experience,LvlGrownInOrg,ContributionIndex,TechnicalExpertise,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,FormalWarnings,ProjectsContributed,Attrition,YearsAtCompany
721,49,Travel_Rarely,1098,Research & Development,4,Male,85,2,5,Manager,3,Married,18711,12124,2,Y,No,13,3,2,1,34255,2,7686,0,3,80,1,23,2,2,Medical,1,1256,1,4,0,0,0,0,12,0,1
722,27,Travel_Rarely,1302,Research & Development,19,Male,67,2,1,Laboratory Technician,1,Divorced,4066,16290,1,Y,No,11,3,3,1,45788,4,9114,49,1,80,2,7,3,3,Other,1,1619,4,3,7,0,7,0,19,0,7
723,28,Travel_Frequently,1496,Sales,1,Male,92,3,1,Sales Representative,3,Married,2909,15747,3,Y,No,15,3,5,1,38139,6,10472,2,4,80,1,5,3,3,Technical Degree,1,1486,1,4,2,1,2,0,16,1,3
724,31,Travel_Rarely,691,Sales,7,Male,73,3,2,Sales Executive,4,Divorced,7547,7143,4,Y,No,12,3,2,1,23445,4,4837,24,4,80,3,13,3,3,Marketing,1,438,4,3,7,1,7,0,9,0,7
725,38,Travel_Rarely,723,Sales,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Y,Yes,20,4,5,1,40199,4,5061,6,1,80,2,20,4,4,Marketing,1,1835,2,2,2,0,3,0,9,0,4
726,35,Travel_Rarely,1296,Research & Development,5,Male,62,3,3,Manufacturing Director,2,Single,8095,18264,0,Y,No,13,3,1,1,19227,2,9072,78,4,80,0,17,5,4,Technical Degree,1,464,3,3,6,0,13,0,20,0,16
727,38,Travel_Rarely,1009,Sales,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,Y,No,15,3,3,1,34510,5,7063,24,4,80,1,11,3,2,Life Sciences,1,1355,2,3,7,1,7,0,32,0,7
728,30,Travel_Rarely,946,Research & Development,2,Female,52,2,2,Manufacturing Director,4,Single,6877,20234,5,Y,Yes,24,4,2,1,22691,0,6622,0,2,80,0,12,4,3,Medical,1,833,3,2,0,0,0,0,18,0,0
729,33,Travel_Rarely,589,Research & Development,28,Male,79,3,2,Laboratory Technician,3,Married,5207,22949,1,Y,Yes,12,3,3,1,41234,0,4123,16,2,80,1,15,3,4,Life Sciences,1,1549,2,3,14,5,7,0,7,0,15
730,28,Non-Travel,1476,Research & Development,1,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,0,Y,No,11,3,4,1,15871,0,10332,5,1,80,3,10,6,3,Life Sciences,1,1315,3,3,8,7,5,0,26,0,9
731,32,Travel_Rarely,371,Sales,19,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,Y,No,13,3,5,1,21884,1,2597,6,3,80,1,10,2,3,Life Sciences,1,1739,4,1,3,0,2,0,4,0,4
732,36,Travel_Rarely,325,Research & Development,10,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,Y,No,12,3,1,1,27297,1,2275,24,1,80,0,10,0,4,Technical Degree,1,1312,4,3,7,1,7,0,5,0,7
733,43,Travel_Rarely,990,Research & Development,27,Male,87,4,1,Laboratory Technician,2,Divorced,4876,5855,5,Y,No,12,3,5,1,23696,5,6930,8,3,80,1,8,0,3,Technical Degree,1,1599,4,3,4,0,2,0,11,0,6
734,38,Travel_Frequently,888,Human Resources,10,Male,71,3,2,Human Resources,3,Married,6077,14814,3,Y,No,11,3,4,1,5253,5,6216,3,3,80,0,10,2,4,Human Resources,1,1563,3,3,3,1,2,0,12,0,6
735,34,Travel_Rarely,943,Research & Development,9,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,Y,No,11,3,5,1,18474,1,6601,21,4,80,1,10,0,3,Life Sciences,1,1344,4,2,7,1,6,0,10,0,9
736,22,Travel_Rarely,1230,Research & Development,1,Male,33,2,2,Manufacturing Director,4,Married,4775,19146,6,Y,No,22,4,4,1,18081,1,8610,1,1,80,2,4,2,2,Life Sciences,1,872,4,1,2,2,2,0,37,0,2
737,46,Non-Travel,1144,Research & Development,7,Female,30,3,2,Manufacturing Director,3,Married,5258,16044,2,Y,No,14,3,5,1,6881,4,8008,0,3,80,0,7,2,4,Medical,1,487,3,4,0,0,0,0,38,0,1
738,26,Travel_Rarely,572,Sales,10,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,Y,No,13,3,5,1,6947,3,4004,3,1,80,0,5,4,3,Medical,1,1836,3,3,3,1,2,0,12,0,5
739,48,Travel_Rarely,1224,Research & Development,10,Male,91,2,5,Research Director,2,Married,19665,13583,4,Y,No,12,3,5,1,17452,1,8568,6,4,80,0,29,3,3,Life Sciences,1,1867,4,3,10,12,9,0,13,0,22
740,34,Travel_Rarely,131,Sales,2,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,3,1,1,10904,3,917,4,4,80,0,4,3,3,Marketing,1,1281,3,3,2,0,2,0,1,0,3
741,44,Travel_Rarely,1112,Human Resources,1,Female,50,2,2,Human Resources,3,Single,5985,26894,4,Y,No,11,3,3,1,15434,3,7784,4,2,80,0,10,1,4,Life Sciences,1,665,1,4,2,0,2,0,22,0,2
742,39,Travel_Rarely,835,Research & Development,19,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,Y,No,14,3,5,1,23721,0,5845,1,2,80,3,7,2,4,Other,1,1871,4,3,2,2,2,0,20,0,2
743,29,Travel_Rarely,428,Sales,9,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,Y,No,13,3,2,1,33030,6,2996,1,3,80,0,2,3,3,Marketing,1,1752,2,3,2,2,2,0,8,1,2
744,24,Non-Travel,830,Sales,13,Female,78,3,1,Sales Representative,2,Married,2033,7103,1,Y,No,13,3,3,1,7597,3,5810,0,3,80,1,1,2,2,Life Sciences,1,1495,4,3,0,0,0,0,10,0,1
745,24,Travel_Rarely,240,Human Resources,22,Male,58,1,1,Human Resources,3,Married,1555,11585,1,Y,No,11,3,4,1,15559,3,1680,0,3,80,1,1,2,1,Human Resources,1,1714,4,3,0,0,0,0,4,1,1
746,33,Non-Travel,1313,Research & Development,1,Male,59,2,1,Laboratory Technician,3,Divorced,2008,20439,1,Y,No,12,3,4,1,25309,2,9191,0,3,80,3,1,2,2,Medical,1,1994,2,2,1,0,0,0,22,0,1
747,33,Travel_Frequently,1296,Research & Development,6,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5335,3,Y,No,23,4,4,1,40672,5,9072,15,3,80,1,15,2,3,Life Sciences,1,692,3,1,11,4,7,0,43,0,13
748,42,Travel_Rarely,1332,Research & Development,2,Male,98,2,2,Healthcare Representative,4,Single,6781,17078,3,Y,No,23,4,2,1,3169,0,9324,0,2,80,0,14,6,4,Other,1,477,1,3,0,0,0,0,13,0,1
749,35,Travel_Rarely,195,Sales,1,Female,80,3,2,Sales Executive,3,Single,4859,6698,1,Y,No,16,3,2,1,12357,3,1365,12,4,80,0,5,3,3,Medical,1,620,1,3,4,0,3,0,2,0,5
750,19,Travel_Rarely,489,Human Resources,2,Male,52,2,1,Human Resources,4,Single,2564,18437,1,Y,No,12,3,5,1,16172,6,3423,0,3,80,0,1,3,2,Technical Degree,1,566,1,4,0,0,0,0,9,1,1
751,47,Travel_Rarely,955,Sales,4,Female,83,3,2,Sales Executive,4,Single,4163,8571,1,Y,Yes,17,3,3,1,44934,6,6685,0,3,80,0,9,0,2,Life Sciences,1,1003,4,3,0,0,7,0,11,0,9
752,31,Travel_Frequently,874,Research & Development,15,Male,72,3,1,Laboratory Technician,3,Married,2610,6233,1,Y,No,12,3,2,1,40490,1,6118,1,3,80,1,2,5,3,Medical,1,1160,3,2,2,2,2,0,12,1,2
753,34,Travel_Rarely,829,Human Resources,3,Male,88,3,1,Human Resources,4,Married,3737,2243,0,Y,No,19,3,1,1,23435,1,5803,4,3,80,1,4,1,2,Human Resources,1,847,3,1,2,0,2,0,9,0,3
754,29,Travel_Frequently,995,Research & Development,2,Male,87,3,2,Healthcare Representative,4,Divorced,8853,24483,1,Y,No,19,3,5,1,38932,4,6965,6,4,80,1,6,0,1,Life Sciences,1,1590,1,4,4,1,3,0,11,0,6
755,25,Travel_Rarely,685,Research & Development,1,Female,62,3,2,Manufacturing Director,3,Married,4898,7505,0,Y,No,12,3,5,1,34063,2,4795,2,4,80,2,5,3,3,Life Sciences,1,350,1,3,2,1,2,0,11,0,4
756,58,Travel_Rarely,286,Research & Development,2,Male,31,3,5,Research Director,2,Single,19246,25761,7,Y,Yes,12,3,2,1,14725,2,2002,8,4,80,0,40,2,4,Life Sciences,1,825,4,3,15,13,8,0,9,1,31
757,40,Travel_Rarely,300,Sales,26,Male,74,3,2,Sales Executive,1,Married,8396,22217,1,Y,No,14,3,5,1,6642,0,2100,4,2,80,1,8,3,3,Marketing,1,1066,3,2,7,7,5,0,4,0,7
758,52,Travel_Rarely,258,Research & Development,8,Female,54,3,1,Laboratory Technician,1,Married,2950,17363,9,Y,No,13,3,5,1,15069,1,1806,16,3,80,0,12,2,4,Other,1,1409,3,1,4,0,4,0,4,0,5
759,44,Travel_Frequently,602,Human Resources,1,Male,37,3,2,Human Resources,4,Married,5743,10503,4,Y,Yes,11,3,1,1,13217,0,4214,14,3,80,0,14,3,5,Human Resources,1,1642,1,3,7,0,2,0,16,0,10
760,39,Travel_Rarely,1383,Human Resources,2,Female,42,2,2,Human Resources,4,Married,5204,7790,8,Y,No,11,3,1,1,21215,3,9681,16,3,80,2,13,2,3,Life Sciences,1,909,4,3,4,0,4,0,32,0,5
761,32,Non-Travel,1200,Research & Development,1,Male,62,3,2,Research Scientist,1,Married,4087,25174,4,Y,No,14,3,2,1,8030,0,8400,5,2,80,1,9,3,4,Technical Degree,1,1574,4,2,5,1,2,0,19,0,6
762,54,Travel_Rarely,155,Research & Development,9,Female,67,3,2,Research Scientist,3,Married,2897,22474,3,Y,No,11,3,5,1,26608,4,1085,3,3,80,2,9,6,2,Life Sciences,1,1969,1,2,3,2,3,0,2,0,4
763,33,Travel_Rarely,213,Research & Development,7,Male,49,3,3,Research Director,3,Married,11691,25995,0,Y,No,11,3,4,1,24465,1,1491,15,4,80,0,14,3,3,Medical,1,817,3,4,9,3,7,0,4,0,13
764,33,Travel_Rarely,1017,Research & Development,25,Male,55,2,1,Research Scientist,2,Single,2313,2993,4,Y,Yes,20,4,1,1,12840,2,7119,1,2,80,0,5,0,3,Medical,1,1108,1,3,2,2,2,0,18,1,2
765,47,Travel_Frequently,1379,Research & Development,16,Male,64,4,2,Manufacturing Director,3,Divorced,5067,6759,1,Y,Yes,19,3,1,1,17933,3,9653,23,3,80,0,20,3,4,Medical,1,987,3,4,10,2,7,0,21,0,19
766,30,Non-Travel,1400,Research & Development,3,Male,53,3,1,Laboratory Technician,4,Married,2097,16734,4,Y,No,15,3,1,1,24642,0,9800,6,3,80,1,9,3,3,Life Sciences,1,562,3,1,3,1,4,0,26,0,5
767,36,Travel_Rarely,329,Sales,16,Female,98,2,2,Sales Executive,1,Married,5647,13494,4,Y,No,13,3,5,1,33319,2,2303,4,1,80,2,11,3,4,Marketing,1,1436,3,2,2,0,2,0,3,0,3
768,32,Travel_Rarely,1018,Research & Development,2,Female,74,4,2,Research Scientist,4,Single,5055,10557,7,Y,No,16,3,4,1,44892,0,7126,49,3,80,0,10,0,4,Medical,1,439,1,2,7,0,7,0,13,0,7
769,55,Travel_Rarely,267,Sales,13,Male,85,4,4,Sales Executive,3,Single,13695,9277,6,Y,Yes,17,3,5,1,29177,4,1869,14,3,80,0,24,2,4,Marketing,1,1372,1,2,7,3,8,0,3,1,19
770,54,Travel_Rarely,1082,Sales,2,Female,41,2,3,Sales Executive,3,Married,10686,8392,6,Y,No,11,3,4,1,48717,6,7574,0,2,80,1,13,4,4,Life Sciences,1,1070,3,3,4,7,0,0,26,0,9
771,43,Travel_Rarely,1473,Research & Development,8,Female,74,3,2,Healthcare Representative,3,Divorced,4522,2227,4,Y,Yes,14,3,3,1,47830,3,10311,4,4,80,0,8,3,4,Other,1,526,3,3,2,0,2,0,19,0,5
772,44,Travel_Rarely,625,Research & Development,4,Male,50,3,2,Healthcare Representative,2,Single,5933,5197,9,Y,No,12,3,1,1,44941,1,4375,2,4,80,0,10,2,3,Medical,1,852,4,2,2,2,3,0,12,0,5
773,37,Travel_Rarely,1239,Human Resources,8,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,Y,No,13,3,2,1,26380,2,8673,0,3,80,0,19,4,2,Other,1,1794,3,2,0,4,7,0,13,0,10
774,35,Travel_Rarely,982,Research & Development,1,Male,58,2,1,Laboratory Technician,3,Married,2258,16340,6,Y,No,12,3,5,1,36605,4,6874,0,2,80,1,10,2,4,Medical,1,1172,4,3,0,1,7,0,16,0,8
775,49,Travel_Frequently,1064,Research & Development,2,Male,42,3,5,Research Director,4,Married,19161,13738,3,Y,No,15,3,5,1,4453,0,7448,2,4,80,0,28,3,1,Life Sciences,1,1941,2,3,4,4,3,0,25,0,5
776,39,Travel_Rarely,170,Research & Development,3,Male,76,2,2,Laboratory Technician,3,Divorced,3069,10302,0,Y,No,15,3,3,1,9173,5,1190,56,4,80,1,11,3,2,Medical,1,1627,3,3,8,0,7,0,2,0,10
777,58,Travel_Frequently,1216,Research & Development,15,Male,87,3,4,Research Director,3,Married,15787,21624,2,Y,Yes,14,3,5,1,3228,1,8512,1,2,80,0,23,3,4,Life Sciences,1,1837,1,3,2,2,2,0,13,0,2
778,35,Travel_Rarely,1343,Research & Development,27,Female,53,2,1,Research Scientist,1,Single,2559,17852,1,Y,No,11,3,2,1,23816,6,9401,2,4,80,0,6,3,1,Medical,1,856,3,2,5,1,1,0,25,0,6
779,42,Travel_Frequently,555,Sales,26,Female,77,3,4,Sales Executive,2,Married,13525,14864,5,Y,No,14,3,1,1,19853,5,3885,6,4,80,1,23,2,3,Marketing,1,404,3,4,4,4,8,0,7,0,20
780,36,Travel_Rarely,917,Research & Development,6,Male,60,1,1,Laboratory Technician,3,Divorced,2741,6865,1,Y,No,14,3,5,1,47828,5,6419,24,3,80,1,7,4,4,Life Sciences,1,1221,3,3,7,1,7,0,15,0,7
781,37,Travel_Frequently,504,Research & Development,10,Male,61,3,3,Manufacturing Director,3,Divorced,10048,22573,6,Y,No,11,3,5,1,29898,1,3528,0,2,80,2,17,5,3,Medical,1,342,1,3,0,0,0,0,8,1,1
782,36,Travel_Frequently,1213,Human Resources,2,Male,94,2,2,Human Resources,4,Single,3886,4223,1,Y,No,21,4,2,1,36966,2,8491,8,4,80,0,10,2,1,Human Resources,1,1890,2,2,1,0,8,0,12,0,10
783,32,Travel_Rarely,859,Research & Development,4,Female,98,2,2,Manufacturing Director,3,Married,6162,19124,1,Y,No,12,3,1,1,19198,3,6013,14,3,80,1,14,3,3,Life Sciences,1,830,3,3,13,6,8,0,8,0,14
784,32,Travel_Frequently,585,Research & Development,10,Male,56,3,1,Research Scientist,3,Married,3433,17360,6,Y,No,13,3,5,1,21904,4,4095,3,1,80,1,10,3,3,Life Sciences,1,1720,1,2,2,1,3,0,10,0,5
785,40,Non-Travel,663,Research & Development,9,Male,81,3,2,Laboratory Technician,3,Divorced,3975,23099,3,Y,No,11,3,5,1,30531,6,4641,49,3,80,2,11,2,4,Other,1,1449,3,4,7,0,7,0,8,0,8
786,20,Travel_Rarely,1097,Research & Development,11,Female,98,2,1,Research Scientist,1,Single,2600,18275,1,Y,Yes,15,3,5,1,12135,6,7679,0,1,80,0,1,2,3,Medical,1,1016,4,3,0,0,0,0,11,1,1
787,28,Travel_Frequently,783,Sales,1,Male,42,2,2,Sales Executive,4,Married,6834,19255,1,Y,Yes,12,3,5,1,37980,5,5481,49,3,80,1,7,2,2,Life Sciences,1,1927,3,3,7,0,7,0,18,0,7
788,26,Travel_Rarely,703,Sales,28,Male,66,3,2,Sales Executive,2,Married,6272,7428,1,Y,No,20,4,3,1,48715,6,4921,6,4,80,2,6,5,2,Marketing,1,641,1,4,3,1,4,0,10,0,5
789,27,Travel_Frequently,1131,Research & Development,15,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,Y,No,19,3,4,1,12115,4,7917,2,4,80,1,8,2,3,Life Sciences,1,1870,4,2,6,7,3,0,14,0,7
790,31,Travel_Rarely,616,Research & Development,12,Female,41,3,2,Healthcare Representative,4,Married,5855,17369,0,Y,Yes,11,3,1,1,19810,1,4312,3,3,80,2,10,2,3,Medical,1,961,4,1,7,8,5,0,15,0,9
791,31,Travel_Frequently,523,Research & Development,2,Male,94,3,1,Laboratory Technician,4,Married,3722,21081,6,Y,Yes,13,3,5,1,25931,5,3661,1,3,80,1,7,2,3,Life Sciences,1,1464,2,1,2,2,2,0,5,1,2
792,35,Non-Travel,727,Research & Development,3,Male,41,2,1,Laboratory Technician,3,Married,1281,16900,1,Y,No,18,3,3,1,7313,3,5089,0,3,80,2,1,3,3,Life Sciences,1,704,3,3,0,0,0,0,17,0,1
793,32,Travel_Rarely,906,Sales,7,Male,91,2,2,Sales Executive,3,Married,5484,16985,1,Y,No,14,3,4,1,4860,4,6342,12,3,80,1,13,3,3,Life Sciences,1,420,4,2,8,4,8,0,9,0,13
794,42,Travel_Frequently,458,Research & Development,26,Female,60,3,3,Research Director,1,Married,13191,23281,3,Y,Yes,17,3,5,1,43990,1,3206,0,3,80,0,20,6,5,Medical,1,1242,1,3,0,0,0,0,7,0,1
795,35,Travel_Rarely,1315,Research & Development,22,Female,71,4,3,Manager,2,Divorced,11996,19100,7,Y,No,18,3,3,1,20136,5,9205,2,2,80,1,10,6,3,Life Sciences,1,381,2,2,7,6,2,0,18,0,7
796,29,Travel_Rarely,726,Research & Development,29,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,Y,No,17,3,3,1,38810,2,5082,0,4,80,2,11,3,1,Life Sciences,1,1859,4,3,0,1,6,0,7,0,7
797,42,Travel_Rarely,1396,Research & Development,6,Male,83,3,3,Research Director,1,Married,13348,14842,9,Y,No,13,3,2,1,41361,4,9772,8,2,80,1,18,3,3,Medical,1,1911,3,4,7,5,7,0,16,0,13
798,45,Non-Travel,1238,Research & Development,1,Male,74,2,3,Healthcare Representative,3,Married,10748,3395,3,Y,No,23,4,4,1,4301,0,8666,4,4,80,1,25,3,1,Life Sciences,1,1712,3,2,15,14,4,0,16,0,23
799,37,Non-Travel,728,Research & Development,1,Female,80,3,3,Research Director,4,Divorced,13603,11677,2,Y,Yes,18,3,5,1,48696,1,5096,4,1,80,2,15,2,4,Medical,1,380,1,3,2,0,2,0,9,0,5
800,29,Travel_Frequently,806,Research & Development,1,Male,76,1,1,Research Scientist,4,Divorced,2720,18959,1,Y,No,18,3,2,1,33558,3,5642,18,4,80,1,10,5,4,Life Sciences,1,710,2,3,7,2,8,0,10,0,10
801,44,Travel_Rarely,1199,Research & Development,4,Male,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,3,1,1302,5,8393,7,4,80,2,26,4,2,Life Sciences,1,1288,3,2,9,14,13,0,13,0,25
802,45,Travel_Rarely,1385,Research & Development,20,Male,79,3,4,Healthcare Representative,4,Married,13496,7501,0,Y,Yes,14,3,2,1,45276,2,9695,14,2,80,0,21,2,2,Medical,1,372,3,3,7,4,10,0,17,0,20
803,30,Travel_Rarely,202,Sales,2,Male,72,3,1,Sales Representative,2,Married,2476,17434,1,Y,No,18,3,3,1,12185,3,1414,0,1,80,1,1,3,1,Technical Degree,1,508,3,3,0,0,0,0,2,0,1
804,36,Travel_Rarely,913,Research & Development,9,Male,48,2,2,Manufacturing Director,2,Divorced,8847,13934,2,Y,Yes,11,3,5,1,22421,1,6391,4,3,80,1,13,2,2,Medical,1,699,2,3,2,0,2,0,19,0,3
805,50,Travel_Frequently,333,Research & Development,22,Male,88,1,4,Research Director,4,Single,14411,24450,1,Y,Yes,13,3,2,1,9986,0,2331,3,4,80,0,32,2,5,Medical,1,1539,3,3,6,13,9,0,3,0,32
806,40,Travel_Rarely,1194,Research & Development,1,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,Y,No,17,3,1,1,43891,5,8358,9,4,80,1,12,3,3,Life Sciences,1,1822,3,3,3,0,3,0,22,0,5
807,24,Travel_Rarely,823,Research & Development,17,Male,94,2,1,Laboratory Technician,2,Married,2127,9100,1,Y,No,21,4,3,1,16395,5,5761,0,4,80,1,1,2,2,Other,1,643,4,3,0,0,0,0,8,0,1
808,36,Travel_Rarely,1278,Human Resources,8,Male,77,2,1,Human Resources,1,Married,2342,8635,0,Y,No,21,4,5,1,9175,4,8946,12,3,80,0,6,3,3,Life Sciences,1,878,1,3,4,0,3,0,16,0,5
809,29,Travel_Rarely,592,Research & Development,7,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,Y,No,14,3,5,1,9496,5,4144,2,2,80,0,11,2,3,Life Sciences,1,1883,4,3,2,1,2,0,10,0,3
810,35,Travel_Rarely,538,Research & Development,25,Male,54,2,2,Laboratory Technician,4,Single,3681,14004,4,Y,No,14,3,5,1,17050,5,3766,4,4,80,0,9,3,2,Other,1,652,1,3,2,0,2,0,9,0,3
811,36,Travel_Rarely,1425,Research & Development,14,Male,68,3,2,Healthcare Representative,4,Married,6586,4821,0,Y,Yes,17,3,2,1,24035,2,9975,17,1,80,1,17,2,1,Life Sciences,1,924,3,2,8,4,11,0,20,0,16
812,39,Travel_Frequently,505,Research & Development,2,Female,64,3,3,Healthcare Representative,3,Single,10938,6420,0,Y,No,25,4,3,1,18984,5,3535,4,4,80,0,20,1,4,Technical Degree,1,343,3,3,6,11,8,0,7,0,19
813,34,Travel_Frequently,234,Research & Development,9,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,Y,No,17,3,5,1,43111,2,1638,7,3,80,1,11,3,4,Life Sciences,1,1807,4,2,1,0,7,0,2,1,7
814,38,Non-Travel,1327,Sales,2,Male,39,2,2,Sales Executive,4,Married,5249,19682,3,Y,No,18,3,5,1,13471,1,9289,4,4,80,1,13,0,2,Life Sciences,1,361,4,3,7,7,5,0,34,0,8
815,32,Travel_Rarely,414,Sales,2,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Y,Yes,12,3,5,1,42489,6,2898,1,3,80,0,7,3,4,Marketing,1,1862,3,2,2,2,2,0,5,1,2
816,39,Travel_Rarely,492,Research & Development,12,Male,66,3,2,Manufacturing Director,2,Married,5295,7693,4,Y,No,21,4,5,1,13021,3,3444,0,3,80,0,7,3,3,Medical,1,1654,4,3,4,1,0,0,7,0,5
817,36,Travel_Frequently,541,Sales,3,Male,48,2,3,Sales Executive,4,Married,9699,7246,4,Y,No,11,3,3,1,25844,5,3787,54,1,80,1,16,2,4,Medical,1,481,1,3,9,1,12,0,11,0,13
818,34,Travel_Rarely,1480,Sales,4,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,Y,Yes,13,3,4,1,21319,4,10360,0,4,80,3,9,3,3,Life Sciences,1,1882,3,3,3,1,0,0,23,0,5
819,47,Non-Travel,1169,Research & Development,14,Male,64,3,2,Research Scientist,2,Married,5467,2125,8,Y,No,18,3,4,1,38528,2,8183,24,3,80,1,16,4,4,Technical Degree,1,1934,3,4,7,1,7,0,18,0,8
820,22,Travel_Frequently,1368,Research & Development,4,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,Y,No,16,3,4,1,3141,5,9576,2,3,80,0,4,3,1,Technical Degree,1,593,3,3,2,1,2,0,13,1,2
821,34,Travel_Rarely,810,Sales,8,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,Y,No,21,4,1,1,2685,5,5670,12,3,80,2,10,5,2,Technical Degree,1,1823,2,3,8,4,8,0,8,0,10
822,44,Travel_Frequently,1193,Research & Development,2,Male,86,3,3,Manufacturing Director,3,Single,10209,19719,5,Y,Yes,18,3,1,1,5837,3,8351,1,2,80,0,16,2,1,Medical,1,1496,2,2,2,2,2,0,13,0,2
823,28,Travel_Rarely,1158,Research & Development,9,Male,94,3,1,Research Scientist,4,Married,2070,2613,1,Y,No,23,4,4,1,18858,1,8106,8,4,80,1,5,3,3,Medical,1,377,4,2,2,0,4,0,12,0,5
824,24,Travel_Rarely,581,Research & Development,9,Male,62,4,1,Research Scientist,3,Married,4401,17616,1,Y,No,16,3,1,1,41127,3,4067,12,4,80,1,5,1,3,Medical,1,1707,3,3,3,0,4,0,9,0,5
825,28,Travel_Rarely,1179,Research & Development,19,Male,78,2,1,Laboratory Technician,1,Married,3196,12449,1,Y,No,12,3,1,1,4694,0,8253,3,3,80,3,6,2,4,Medical,1,1216,4,3,5,3,3,0,15,0,6
826,31,Travel_Rarely,202,Research & Development,8,Female,34,2,1,Research Scientist,2,Single,1261,22262,1,Y,No,12,3,5,1,7629,6,1414,0,3,80,0,1,3,3,Life Sciences,1,1433,1,4,0,0,0,0,5,1,1
827,56,Travel_Rarely,1162,Research & Development,24,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,Y,No,16,3,5,1,18905,1,8134,0,4,80,0,5,3,2,Life Sciences,1,1907,1,3,2,1,0,0,11,1,4
828,35,Travel_Rarely,1361,Sales,17,Male,94,3,2,Sales Executive,1,Married,8966,21026,3,Y,Yes,15,3,4,1,42962,0,9527,24,4,80,3,15,2,4,Life Sciences,1,1218,3,3,7,1,7,0,14,0,7
829,38,Travel_Frequently,1394,Research & Development,8,Female,58,2,2,Research Scientist,2,Divorced,2133,18115,1,Y,Yes,16,3,2,1,41450,5,9758,77,3,80,1,20,3,3,Medical,1,1937,4,3,11,0,7,0,24,0,20
830,18,Non-Travel,247,Research & Development,8,Male,80,3,1,Laboratory Technician,3,Single,1904,13556,1,Y,No,12,3,4,1,23094,6,1729,0,4,80,0,0,0,1,Medical,1,1156,3,3,0,0,0,0,3,1,0
831,31,Travel_Rarely,1079,Sales,10,Female,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Y,Yes,11,3,3,1,37853,3,7553,4,4,80,1,8,2,2,Medical,1,1912,3,3,2,1,4,0,12,0,5
832,58,Travel_Rarely,289,Research & Development,2,Male,51,3,1,Research Scientist,3,Single,2479,26227,4,Y,No,24,4,2,1,46015,4,2023,0,1,80,0,7,4,3,Technical Degree,1,977,4,3,0,0,0,0,5,1,1
833,18,Travel_Rarely,812,Sales,10,Female,69,2,1,Sales Representative,3,Single,1200,9724,1,Y,No,12,3,4,1,2084,0,5684,0,1,80,0,0,2,3,Medical,1,411,4,3,0,0,0,0,11,0,0
834,28,Travel_Rarely,821,Sales,5,Male,98,3,2,Sales Executive,4,Single,4908,24252,1,Y,No,14,3,4,1,46719,1,5747,4,2,80,0,4,3,4,Medical,1,916,1,3,2,0,2,0,8,0,4
835,41,Travel_Rarely,549,Research & Development,7,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,6,Y,No,14,3,4,1,15388,4,3843,0,2,80,0,8,6,2,Medical,1,1025,4,3,2,2,1,0,13,0,2
836,28,Travel_Rarely,890,Research & Development,2,Male,46,3,1,Research Scientist,3,Single,4382,16374,6,Y,No,17,3,2,1,37785,5,6230,0,4,80,0,5,3,4,Medical,1,828,3,2,2,2,1,0,19,1,2
837,26,Travel_Rarely,474,Research & Development,3,Female,89,3,1,Research Scientist,4,Married,2061,11133,1,Y,No,21,4,3,1,40714,6,3318,0,1,80,0,1,5,3,Life Sciences,1,1581,1,3,0,0,0,0,5,0,1
